Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
09/09/2022;1.48;1.48;1.48;1.46;1.4762831393165603;39945;58970.13;08/09/2022;1.45
08/09/2022;1.45;1.45;1.45;1.45;1.45041349478225;252216;365817.49;07/09/2022;1.44
07/09/2022;1.44;1.44;1.44;1.44;1.440668432888136;219678;316483.16;06/09/2022;1.48
06/09/2022;1.48;1.48;1.48;1.48;1.4799531542785758;32020;47388.1;05/09/2022;1.48
05/09/2022;1.48;1.48;1.48;1.48;1.4772702201512053;21031;31068.47;02/09/2022;1.48
02/09/2022;1.48;1.48;1.48;1.47;1.4787365889266415;190421;281582.5;01/09/2022;1.45
01/09/2022;1.44;1.45;1.45;1.44;1.440287229308251;265154;381897.92;31/08/2022;1.44
31/08/2022;1.49;1.44;1.49;1.44;1.44122235512136;508322;732605.03;29/08/2022;1.5
29/08/2022;1.49;1.5;1.5;1.49;1.4902864487921643;327528;488110.54;26/08/2022;1.49
26/08/2022;1.5;1.49;1.5;1.49;1.4919300597964589;120074;179142.01;25/08/2022;1.5
25/08/2022;1.5;1.5;1.5;1.5;1.4997893630275658;77052;115561.77;24/08/2022;1.5
24/08/2022;1.55;1.5;1.55;1.49;1.5158424708142455;33835;51288.53;23/08/2022;1.5
23/08/2022;1.47;1.5;1.5;1.47;1.4981174287365764;328710;492446.18;22/08/2022;1.47
22/08/2022;1.5;1.47;1.5;1.42;1.4539826964535012;315889;459297.14;19/08/2022;1.56
19/08/2022;1.55;1.56;1.56;1.55;1.5503823870220164;79396;123094.16;18/08/2022;1.55
18/08/2022;1.55;1.55;1.56;1.55;1.5563690270501886;72347;112598.63;17/08/2022;1.55
17/08/2022;1.57;1.55;1.59;1.55;1.5585066402114196;239902;373888.86;15/08/2022;1.55
16/08/2022;;;;;1.5801163001998908;11006;17390.76;15/08/2022;1.55
15/08/2022;1.6;1.55;1.6;1.55;1.5625476424800933;67062;104787.57;12/08/2022;1.58
12/08/2022;1.6;1.58;1.6;1.58;1.589368281414391;43722;69490.36;11/08/2022;1.6
11/08/2022;1.6;1.6;1.6;1.6;1.6003225039996198;63131;101029.96;10/08/2022;1.56
10/08/2022;1.56;1.56;1.56;1.55;1.5580564228367528;44840;69863.25;08/08/2022;1.55
09/08/2022;;;;;1.5589884551951623;3638;5671.6;08/08/2022;1.55
08/08/2022;1.56;1.55;1.56;1.55;1.559945466482451;656477;1024068.32;05/08/2022;1.56
05/08/2022;1.57;1.56;1.57;1.56;1.5640205358575325;24932;38994.16;04/08/2022;1.57
04/08/2022;1.55;1.57;1.57;1.55;1.5621496125189471;140523;219517.95;03/08/2022;1.57
03/08/2022;1.58;1.57;1.58;1.57;1.5691503653461778;30519;47888.9;02/08/2022;1.58
02/08/2022;1.6;1.58;1.6;1.58;1.5811600389671514;274077;433359.6;01/08/2022;1.59
01/08/2022;1.59;1.59;1.59;1.59;1.5884847121037384;35551;56472.22;26/07/2022;1.54
27/07/2022;;;;;1.5544219066937117;2958;4597.98;26/07/2022;1.54
26/07/2022;1.54;1.54;1.54;1.53;1.5375391689373297;76336;117369.59;25/07/2022;1.52
25/07/2022;1.56;1.52;1.56;1.5;1.5193521240925274;2121965;3224012.03;21/07/2022;1.57
22/07/2022;;;;;1.5945038167938932;131;208.88;21/07/2022;1.57
21/07/2022;1.55;1.57;1.57;1.55;1.5513615589463077;166728;258655.41;20/07/2022;1.5
20/07/2022;1.46;1.5;1.5;1.46;1.4610809554491437;991743;1449016.81;19/07/2022;1.46
19/07/2022;1.5;1.46;1.5;1.45;1.4769975581271897;84771;125206.56;18/07/2022;1.46
18/07/2022;1.46;1.46;1.46;1.46;1.4601896609257632;146841;214415.71;15/07/2022;1.46
15/07/2022;1.5;1.46;1.5;1.46;1.4624977385196616;56379;82454.16;14/07/2022;1.46
14/07/2022;1.55;1.46;1.55;1.46;1.5031990741469712;127018;190933.34;13/07/2022;1.46
13/07/2022;1.59;1.59;1.59;1.59;1.5892376687352057;78155;124206.87;12/07/2022;1.59
12/07/2022;1.6;1.59;1.6;1.59;1.5983589882988072;158189;252842.81;11/07/2022;1.62
11/07/2022;1.65;1.62;1.65;1.62;1.6410900336465948;34476;56578.22;08/07/2022;1.65
08/07/2022;1.69;1.65;1.69;1.65;1.662438956970423;32559;54127.35;07/07/2022;1.7
07/07/2022;1.69;1.7;1.7;1.69;1.6933201515900478;12138;20553.52;05/07/2022;1.7
06/07/2022;;;;;1.6996402877697843;3058;5197.5;05/07/2022;1.7
05/07/2022;1.7;1.7;1.7;1.7;1.7;17738;30154.6;04/07/2022;1.7
04/07/2022;1.7;1.7;1.7;1.7;1.7;26031;44252.7;01/07/2022;1.7
01/07/2022;1.7;1.7;1.7;1.7;1.7006440229378033;15869;26987.52;30/06/2022;1.7
30/06/2022;1.7;1.7;1.7;1.7;1.6999901778893376;36652;62308.04;28/06/2022;1.68
28/06/2022;1.65;1.68;1.7;1.65;1.6687848816672555;28310;47243.3;24/06/2022;1.59
27/06/2022;;;;;1.6074685185185185;5400;8680.33;24/06/2022;1.59
24/06/2022;1.59;1.59;1.59;1.59;1.5908833254605574;10585;16839.5;23/06/2022;1.59
23/06/2022;1.6;1.59;1.6;1.53;1.5704173065630787;177112;278139.75;22/06/2022;1.64
22/06/2022;1.63;1.64;1.64;1.55;1.558325080009673;459007;715282.12;21/06/2022;1.63
21/06/2022;1.77;1.63;1.77;1.63;1.6655796754004455;235675;392535.49;17/06/2022;1.77
20/06/2022;;;;;1.85135593220339;59;109.23;17/06/2022;1.77
17/06/2022;1.77;1.77;1.77;1.77;1.7722509765625;4096;7259.14;16/06/2022;1.73
16/06/2022;1.68;1.73;1.73;1.68;1.6993273283199737;24202;41127.12;15/06/2022;1.68
15/06/2022;1.68;1.68;1.68;1.68;1.6801050745296082;24554;41253.3;14/06/2022;1.69
14/06/2022;1.67;1.69;1.69;1.67;1.6811647590651149;62382;104874.42;13/06/2022;1.69
13/06/2022;1.69;1.69;1.7;1.69;1.6903207473561013;474205;801558.55;10/06/2022;1.69
10/06/2022;1.69;1.69;1.7;1.65;1.6965887316804078;335365;568976.48;09/06/2022;1.7
09/06/2022;1.7;1.7;1.7;1.7;1.699937463357436;10234;17397.16;08/06/2022;1.7
08/06/2022;1.67;1.7;1.7;1.67;1.673182911957959;583051;975550.97;07/06/2022;1.67
07/06/2022;1.67;1.67;1.67;1.67;1.6699532945519633;35756;59710.85;06/06/2022;1.64
06/06/2022;1.6;1.64;1.64;1.57;1.6000287115730043;11873261;18997558.5;03/06/2022;1.6
03/06/2022;1.6;1.6;1.6;1.6;1.5999874639707872;631779;1010838.48;02/06/2022;1.6
02/06/2022;1.55;1.6;1.6;1.55;1.589279008755571;94911;150840.06;01/06/2022;1.52
01/06/2022;1.51;1.52;1.56;1.51;1.5424344023323615;65856;101578.56;31/05/2022;1.51
31/05/2022;1.6;1.51;1.6;1.47;1.501563127624612;438160;657924.9;30/05/2022;1.65
30/05/2022;1.67;1.65;1.67;1.65;1.6584291400536886;10803;17916.01;27/05/2022;1.62
27/05/2022;1.6;1.62;1.62;1.6;1.60162231063386;51778;82928.8;26/05/2022;1.55
26/05/2022;1.55;1.55;1.55;1.55;1.5499868185173469;37932;58794.1;25/05/2022;1.5
25/05/2022;1.5;1.5;1.5;1.5;1.5;168406;252609;24/05/2022;1.5
24/05/2022;1.5;1.5;1.5;1.5;1.5;90480;135720;23/05/2022;1.5
23/05/2022;1.5;1.5;1.52;1.43;1.4885275151603048;551605;821079.22;20/05/2022;1.5
20/05/2022;1.5;1.5;1.5;1.5;1.4998591131719696;84323;126472.62;19/05/2022;1.5
19/05/2022;1.5;1.5;1.51;1.5;1.5016802622482883;224215;336699.24;18/05/2022;1.5
18/05/2022;1.5;1.5;1.5;1.49;1.4993433547500707;197976;296834;17/05/2022;1.5
17/05/2022;1.5;1.5;1.56;1.43;1.456278906095552;379375;552475.81;16/05/2022;1.5
16/05/2022;1.6;1.5;1.6;1.5;1.5244715572854861;258713;394400.61;13/05/2022;1.5
13/05/2022;1.57;1.5;1.57;1.5;1.5061368133333335;1500000;2259205.22;12/05/2022;1.5
12/05/2022;1.55;1.5;1.6;1.5;1.507960774330001;510635;770017.55;11/05/2022;1.55
11/05/2022;1.68;1.55;1.68;1.55;1.5653646790677156;136010;212905.25;10/05/2022;1.6
10/05/2022;1.6;1.6;1.62;1.56;1.5928556157291658;452764;721187.68;09/05/2022;1.6
09/05/2022;1.66;1.6;1.66;1.6;1.6172668844860436;167417;270757.97;06/05/2022;1.6
06/05/2022;1.66;1.6;1.67;1.6;1.6272606877935303;1822640;2965910.42;05/05/2022;1.65
05/05/2022;1.77;1.65;1.77;1.65;1.6770470957244263;1401847;2350963.44;04/05/2022;1.77
04/05/2022;1.8;1.77;1.8;1.77;1.79282283712965;77663;139236;03/05/2022;1.78
03/05/2022;1.78;1.78;1.78;1.78;1.7790127183649231;40414;71897.02;02/05/2022;1.75
02/05/2022;1.78;1.75;1.78;1.75;1.776670386722851;347665;617686.11;29/04/2022;1.78
29/04/2022;1.78;1.78;1.78;1.78;1.7793138936535164;17490;31120.2;28/04/2022;1.78
28/04/2022;1.82;1.78;1.82;1.78;1.7936744541962082;128068;229712.3;27/04/2022;1.8
27/04/2022;1.8;1.8;1.8;1.8;1.8;413348;744026.4;26/04/2022;1.74
26/04/2022;1.78;1.74;1.78;1.74;1.7737055808386473;591524;1049189.42;25/04/2022;1.79
25/04/2022;1.84;1.79;1.84;1.79;1.8198457430000539;519004;944507.22;22/04/2022;1.86
22/04/2022;1.87;1.86;1.87;1.86;1.869768713822445;319777;597909.03;21/04/2022;1.87
21/04/2022;1.88;1.87;1.88;1.87;1.8800904245701344;580705;1091777.91;20/04/2022;1.88
20/04/2022;2;2;2;2;2;417700;835400;19/04/2022;2
19/04/2022;2;2;2.01;2;2.0010264528836776;543230;1087017.6;18/04/2022;2
18/04/2022;2.1;2;2.1;2;2.0848211890226573;703704;1467097.01;13/04/2022;2.1
13/04/2022;2.2;2.1;2.2;2.1;2.160638797768002;1383693;2989660.78;12/04/2022;2.2
12/04/2022;2.2;2.2;2.2;2.2;2.2;7246;15941.2;11/04/2022;2.2
11/04/2022;2.2;2.2;2.2;2.2;2.199657604601794;14603;32121.6;08/04/2022;2.2
08/04/2022;2.2;2.2;2.2;2.2;2.201798894633624;28045;61749.45;07/04/2022;2.21
07/04/2022;2.2;2.21;2.21;2.2;2.202495979302147;28602;62995.79;06/04/2022;2.22
06/04/2022;2.23;2.22;2.23;2.22;2.2246504665088427;43086;95851.29;05/04/2022;2.25
05/04/2022;2.25;2.25;2.25;2.25;2.2582836710369487;8390;18947;04/04/2022;2.25
04/04/2022;2.3;2.25;2.3;2.24;2.294735368067003;600570;1378149.22;01/04/2022;2.24
01/04/2022;2.24;2.24;2.24;2.24;2.2402835232489067;37034;82966.66;31/03/2022;2.24
31/03/2022;2.21;2.24;2.25;2.21;2.247349972239114;189115;425007.59;30/03/2022;2.21
30/03/2022;2.17;2.21;2.22;2.17;2.20411146229762;77515;170851.7;29/03/2022;2.18
29/03/2022;2.2;2.18;2.2;2.18;2.195994749737487;57140;125479.14;28/03/2022;2.2
28/03/2022;2.18;2.2;2.22;2.18;2.201418959554954;106416;234266.2;25/03/2022;2.2
25/03/2022;2.2;2.2;2.2;2.2;2.2;528018;1161639.6;24/03/2022;2.2
24/03/2022;2.2;2.2;2.2;2.19;2.1923789427801554;50472;110653.75;22/03/2022;2.2
23/03/2022;;;;;;;;22/03/2022;2.2
22/03/2022;2.2;2.2;2.22;2.2;2.2016213306092585;144881;318973.1;21/03/2022;2.2
21/03/2022;2.2;2.2;2.2;2.2;2.2000134831460674;35600;78320.48;18/03/2022;2.2
18/03/2022;2.2;2.2;2.2;2.2;2.2002281519690507;20162;44361;17/03/2022;2.23
17/03/2022;2.23;2.23;2.23;2.23;2.23;35050;78161.5;16/03/2022;2.23
16/03/2022;2.19;2.23;2.23;2.19;2.2152622427389885;259950;575857.42;15/03/2022;2.18
15/03/2022;2.17;2.18;2.18;2.16;2.1751758910169405;99465;216353.87;14/03/2022;2.17
14/03/2022;2.19;2.17;2.19;2.17;2.175069937223401;92869;201996.57;11/03/2022;2.16
11/03/2022;2.17;2.16;2.19;2.16;2.1797337308735534;96594;210549.2;10/03/2022;2.17
10/03/2022;2.15;2.17;2.17;2.12;2.164343909344669;1651883;3575242.91;09/03/2022;2.15
09/03/2022;2.1;2.15;2.16;2.1;2.143103285014755;154185;330434.38;08/03/2022;2.08
08/03/2022;2.1;2.08;2.1;2.05;2.0968964689148124;541335;1135123.45;07/03/2022;2.1
07/03/2022;2.12;2.1;2.12;2.1;2.1076896566579073;23213;48925.8;04/03/2022;2.19
04/03/2022;2.19;2.19;2.19;2.18;2.185934593023256;27520;60156.92;03/03/2022;2.19
03/03/2022;2.13;2.19;2.19;2.13;2.145300778787405;421938;905183.92;02/03/2022;2.14
02/03/2022;2.15;2.14;2.16;2.14;2.1446442166910686;187825;402817.8;01/03/2022;2.18
01/03/2022;2.22;2.18;2.22;2.18;2.1971456237559845;18589;40842.74;28/02/2022;2.23
28/02/2022;2.1;2.23;2.23;2.1;2.2145374329061434;955937;2116958.27;25/02/2022;2.1
25/02/2022;2.05;2.1;2.1;2.05;2.0765528531006003;2115155;4392231.15;24/02/2022;1.98
24/02/2022;2;1.98;2;1.96;1.97268351170123;45038;88845.72;23/02/2022;2.08
23/02/2022;2.09;2.08;2.1;2.07;2.083321175957678;307358;640325.43;22/02/2022;2.09
22/02/2022;2.09;2.09;2.09;2.09;2.0910040000000003;10000;20910.04;21/02/2022;2.1
21/02/2022;2.1;2.1;2.1;2.1;2.0854166666666667;12000;25025;18/02/2022;2.1
18/02/2022;2.1;2.1;2.1;2.1;2.0999999999999996;9386;19710.6;17/02/2022;2.12
17/02/2022;2.11;2.12;2.15;2.11;2.113558365780128;637197;1346753.05;16/02/2022;2.11
16/02/2022;2.04;2.11;2.12;2.04;2.090388060876927;152373;318518.7;15/02/2022;2.04
15/02/2022;2;2.04;2.04;2;2.0208906751762163;99026;200120.72;14/02/2022;2
14/02/2022;2;2;2;2;2;494929;989858;11/02/2022;2
11/02/2022;2.05;2;2.06;2;2.039162077507319;97694;199213.9;10/02/2022;2.03
10/02/2022;2;2.03;2.04;2;2.0189055889227494;135196;272947.96;09/02/2022;1.99
09/02/2022;1.96;1.99;1.99;1.95;1.9506482748745837;1550438;3024359.21;08/02/2022;1.95
08/02/2022;1.95;1.95;1.95;1.91;1.9481588278893678;2162731;4213343.49;07/02/2022;1.9
07/02/2022;1.94;1.9;1.95;1.89;1.9122744507040281;856642;1638134.61;04/02/2022;1.94
04/02/2022;1.94;1.94;1.94;1.94;1.9400000000000002;2940;5703.6;03/02/2022;1.94
03/02/2022;1.95;1.94;1.95;1.94;1.946097166210329;74141;144285.59;02/02/2022;1.95
02/02/2022;1.97;1.95;1.97;1.9;1.9520488107239824;4293032;8380208.01;01/02/2022;2
01/02/2022;2;2;2;1.98;1.9991200116941967;342050;683799;31/01/2022;2.02
31/01/2022;2.02;2.02;2.02;2;2.0196489287939827;455748;920450.96;28/01/2022;2.02
28/01/2022;2;2.02;2.02;2;2.0134012920452102;353548;711834;27/01/2022;2
27/01/2022;2;2;2;2;2;24508;49016;26/01/2022;2
26/01/2022;2;2;2.01;2;2.0007651025713624;77702;155463.45;25/01/2022;2
25/01/2022;2;2;2;2;2.000082850041425;12070;24141;24/01/2022;2
24/01/2022;2.05;2;2.05;2;2.001002227171492;404100;808605;21/01/2022;2.05
21/01/2022;2.05;2.05;2.05;2.05;2.05;521040;1068132;20/01/2022;2.05
20/01/2022;2.05;2.05;2.06;2.05;2.0540680167725074;131644;270405.73;19/01/2022;2.06
19/01/2022;2;2.06;2.07;2;2.0120512615185095;512002;1030174.27;18/01/2022;1.99
18/01/2022;1.94;1.99;1.99;1.94;1.9644756203822575;193953;381015.94;17/01/2022;1.94
17/01/2022;1.84;1.94;1.94;1.84;1.922466192986477;17452;33550.88;14/01/2022;1.94
14/01/2022;1.97;1.94;1.97;1.94;1.9584791095551077;151385;296484.36;13/01/2022;1.97
13/01/2022;1.9;1.97;1.98;1.9;1.971928087191514;515096;1015732.27;12/01/2022;1.9
12/01/2022;1.83;1.9;1.93;1.83;1.8395170646749506;1194280;2196898.44;11/01/2022;1.8
11/01/2022;1.8;1.8;1.8;1.8;1.7999900685804782;521577;938833.42;10/01/2022;1.8
10/01/2022;1.84;1.8;1.84;1.8;1.8266360534931079;798458;1458492.17;07/01/2022;1.84
07/01/2022;1.9;1.84;1.9;1.84;1.8481059832635984;478000;883394.66;06/01/2022;1.82
06/01/2022;1.81;1.82;1.82;1.81;1.8106076797320467;501580;908164.6;05/01/2022;1.8
05/01/2022;1.81;1.8;1.85;1.8;1.8089785997701697;461210;834319.02;04/01/2022;1.81
04/01/2022;1.85;1.81;1.85;1.8;1.8047069008162255;202150;364821.5;03/01/2022;1.81
03/01/2022;1.81;1.81;1.81;1.81;1.81;82000;148420;31/12/2021;1.81
31/12/2021;1.81;1.81;1.81;1.8;1.8087153323564675;37535;67890.13;30/12/2021;1.81
30/12/2021;1.81;1.81;1.81;1.8;1.8094733700803989;626626;1133863.06;29/12/2021;1.81
29/12/2021;1.81;1.81;1.81;1.8;1.8088858014849907;65859;119131.41;28/12/2021;1.81
28/12/2021;1.85;1.81;1.85;1.81;1.8107786361700835;164390;297673.9;27/12/2021;1.81
27/12/2021;1.81;1.81;1.81;1.78;1.7883496420492313;1529959;2736101.63;24/12/2021;1.8
24/12/2021;1.8;1.8;1.8;1.8;1.8;4369;7864.2;23/12/2021;1.82
23/12/2021;1.82;1.82;1.85;1.82;1.824411190053286;112600;205428.7;22/12/2021;1.82
22/12/2021;1.82;1.82;1.82;1.82;1.8199999999999998;9078;16521.96;21/12/2021;1.82
21/12/2021;1.82;1.82;1.83;1.82;1.82019;200000;364038;20/12/2021;1.82
20/12/2021;1.82;1.82;1.82;1.82;1.82;187737;341681.34;17/12/2021;1.82
17/12/2021;1.81;1.82;1.82;1.81;1.810455522379448;207981;376540.35;16/12/2021;1.8
16/12/2021;1.77;1.8;2;1.77;1.8132872147535897;122438;222015.26;15/12/2021;1.76
15/12/2021;1.82;1.76;1.82;1.76;1.7755668802317306;203685;361656.34;14/12/2021;1.85
14/12/2021;1.85;1.85;1.85;1.85;1.85;6797;12574.45;13/12/2021;1.85
13/12/2021;1.8;1.85;1.85;1.8;1.8002404788917836;571152;1028210.95;10/12/2021;1.81
10/12/2021;1.8;1.81;1.81;1.77;1.8017714677288106;116745;210347.81;09/12/2021;1.8
09/12/2021;1.8;1.8;1.81;1.79;1.7995063841652563;258217;464663.14;07/12/2021;1.8
07/12/2021;1.84;1.8;1.85;1.79;1.8226491977504673;890496;1623061.82;06/12/2021;1.81
06/12/2021;1.82;1.81;1.83;1.8;1.816309760108887;141064;256215.92;03/12/2021;1.82
03/12/2021;1.9;1.82;1.9;1.82;1.8385043725923358;164319;302101.2;02/12/2021;1.9
02/12/2021;1.91;1.9;2;1.9;1.9098993073931751;869180;1660046.28;01/12/2021;1.9
01/12/2021;1.96;1.9;1.97;1.9;1.9071646942637375;603494;1150962.45;30/11/2021;1.96
30/11/2021;1.98;1.96;1.99;1.96;1.9761023188084945;641407;1267485.86;29/11/2021;1.92
29/11/2021;1.95;1.92;1.95;1.92;1.9497416247741732;611088;1191463.71;26/11/2021;1.92
26/11/2021;2;1.92;2;1.9;1.920637265678637;1628426;3127615.66;25/11/2021;2
25/11/2021;2.04;2;2.04;2;2.0157016485725774;24870;50130.5;23/11/2021;2.02
24/11/2021;;;;;1.982811903853491;2621;5196.95;23/11/2021;2.02
23/11/2021;2;2.02;2.04;2;2.016996849872212;706638;1425286.62;22/11/2021;2.02
22/11/2021;2.02;2.02;2.02;2.02;2.02;136752;276239.04;19/11/2021;2
19/11/2021;2;2;2;2;2;64030;128060;18/11/2021;2
18/11/2021;2.04;2;2.04;2;2.039319525776555;417356;851122.24;17/11/2021;2.04
17/11/2021;2.04;2.04;2.04;2.04;2.0399397343692582;95245;194294.06;15/11/2021;2.04
16/11/2021;;;;;2.04;2197;4481.88;15/11/2021;2.04
15/11/2021;1.91;2.04;2.05;1.91;2.031517599209366;52616;106890.33;12/11/2021;2.01
12/11/2021;2.02;2.01;2.02;2.01;2.019761376209001;420285;848875.41;11/11/2021;2.02
11/11/2021;2.03;2.02;2.03;2.02;2.022759875487746;22809;46137.13;10/11/2021;2.03
10/11/2021;2.03;2.03;2.04;2.03;2.030919660032341;260966;530000.98;09/11/2021;2.02
09/11/2021;2.02;2.02;2.02;2.02;2.017530747398297;5285;10662.65;08/11/2021;2.02
08/11/2021;2.03;2.02;2.03;2.02;2.0213150973172014;152080;307401.6;05/11/2021;2.02
05/11/2021;2.05;2.02;2.05;2.02;2.0232856546251825;47890;96895.15;04/11/2021;1.99
04/11/2021;1.99;1.99;1.99;1.95;1.9894703021107591;179272;356656.32;03/11/2021;1.99
03/11/2021;1.99;1.99;1.99;1.99;1.9899999999999998;4537;9028.63;02/11/2021;2
02/11/2021;2;2;2;2;2.0005908197355278;93091;186237;29/10/2021;2
29/10/2021;2;2;2;2;2;191844;383688;28/10/2021;2
28/10/2021;2;2;2;2;2.0002319952363643;129313;258656;26/10/2021;2
27/10/2021;;;;;2;174;348;26/10/2021;2
26/10/2021;2;2;2.02;2;2.001248070489615;182041;364309.2;25/10/2021;2
25/10/2021;2.05;2;2.05;2;2.003542050467247;568329;1138671.05;22/10/2021;2.04
22/10/2021;2.05;2.04;2.06;2.04;2.0463527514784556;212722;435304.25;21/10/2021;2.04
21/10/2021;2.02;2.04;2.1;2.02;2.041971119530006;18213;37190.42;20/10/2021;2.02
20/10/2021;2;2.02;2.05;2;2.029262902652426;188469;382453.15;19/10/2021;2
19/10/2021;2;2;2;2;2;79596;159192;18/10/2021;2
18/10/2021;1.97;2;2;1.92;1.969692816331771;124616;245455.24;15/10/2021;2
15/10/2021;1.93;2;2;1.92;1.966395021443864;145263;285644.44;14/10/2021;1.95
14/10/2021;1.96;1.95;1.96;1.95;1.95004378967605;149807;292130.21;13/10/2021;1.95
13/10/2021;1.97;1.95;2.05;1.95;1.968165527150618;247766;487644.5;12/10/2021;1.89
12/10/2021;1.91;1.94;1.94;1.91;1.9254750074319447;23547;45339.16;11/10/2021;1.93
11/10/2021;1.93;1.93;1.93;1.92;1.9253256406794736;125921;242438.93;07/10/2021;1.9
07/10/2021;1.85;1.9;1.9;1.85;1.887916585874393;438367;827600.33;06/10/2021;1.78
06/10/2021;1.78;1.78;1.78;1.78;1.7832031355588593;7399;13193.92;05/10/2021;1.75
05/10/2021;1.75;1.75;1.75;1.75;1.75;9500;16625;04/10/2021;1.75
04/10/2021;1.75;1.75;1.75;1.75;1.75;7130;12477.5;01/10/2021;1.74
01/10/2021;1.74;1.74;1.74;1.74;1.74;136752;237948.48;30/09/2021;1.75
30/09/2021;1.75;1.75;1.75;1.75;1.750296803652968;35040;61330.4;29/09/2021;1.76
29/09/2021;1.76;1.76;1.76;1.76;1.76;21047;37042.72;27/09/2021;1.75
28/09/2021;;;;;1.75;431;754.25;27/09/2021;1.75
27/09/2021;1.8;1.75;1.8;1.74;1.752498876312671;97892;171555.62;24/09/2021;1.73
24/09/2021;1.71;1.73;1.73;1.71;1.7270877692718534;28085;48505.26;23/09/2021;1.72
23/09/2021;1.8;1.72;1.8;1.71;1.7192884567081703;55738;95829.7;22/09/2021;1.69
22/09/2021;1.69;1.69;1.69;1.65;1.6831471646393696;23348;39298.12;20/09/2021;1.69
21/09/2021;;;;;;;;20/09/2021;1.69
20/09/2021;1.7;1.69;1.72;1.69;1.704053748870822;44280;75455.5;17/09/2021;1.7
17/09/2021;1.7;1.7;1.7;1.7;1.7;34020;57834;16/09/2021;1.7
16/09/2021;1.7;1.7;1.7;1.69;1.6940973938255741;30351;51417.55;14/09/2021;1.69
15/09/2021;;;;;;;;14/09/2021;1.69
14/09/2021;1.7;1.69;1.7;1.69;1.690793910468748;73963;125056.19;13/09/2021;1.69
13/09/2021;1.69;1.69;1.69;1.69;1.69;14206;24008.14;09/09/2021;1.69
10/09/2021;;;;;;;;09/09/2021;1.69
09/09/2021;1.69;1.69;1.7;1.69;1.6938866729470246;798256;1352155.2;08/09/2021;1.69
08/09/2021;1.7;1.69;1.7;1.69;1.6906522580645162;62000;104820.44;07/09/2021;1.7
07/09/2021;1.7;1.7;1.7;1.7;1.7000000000000002;452934;769987.8;03/09/2021;1.7
06/09/2021;;;;;1.9;500;950;03/09/2021;1.7
03/09/2021;1.69;1.7;1.7;1.69;1.6966667893419698;27172;46101.83;02/09/2021;1.7
02/09/2021;1.7;1.7;1.7;1.7;1.7016809547823162;23796;40493.2;01/09/2021;1.7
01/09/2021;1.72;1.7;1.72;1.64;1.6589819427677555;117626;195139.41;31/08/2021;1.72
31/08/2021;1.64;1.72;1.72;1.64;1.7167570888339772;219747;377252.22;25/08/2021;1.64
27/08/2021;;;;;1.64;500;820;25/08/2021;1.64
26/08/2021;;;;;;;;25/08/2021;1.64
25/08/2021;1.64;1.64;1.64;1.64;1.6399918611181197;122867;201500.88;24/08/2021;1.64
24/08/2021;1.62;1.64;1.64;1.62;1.6322481122436265;80254;130994.44;23/08/2021;1.54
23/08/2021;1.5;1.54;1.54;1.5;1.521493406957878;111557;169733.24;20/08/2021;1.5
20/08/2021;1.49;1.5;1.5;1.47;1.497455549403224;195048;292075.71;19/08/2021;1.5
19/08/2021;1.5;1.5;1.5;1.49;1.4989987885341263;499395;748592.5;18/08/2021;1.52
18/08/2021;1.53;1.52;1.53;1.52;1.5297088180399157;628473;961380.69;17/08/2021;1.57
17/08/2021;1.57;1.57;1.57;1.55;1.5586644263409941;702874;1095544.7;16/08/2021;1.57
16/08/2021;1.57;1.57;1.57;1.5;1.5595264372993973;355180;553912.6;13/08/2021;1.58
13/08/2021;1.56;1.58;1.58;1.56;1.5623715753424658;116800;182485;12/08/2021;1.58
12/08/2021;1.58;1.58;1.58;1.56;1.573061879498449;83501;131352.24;11/08/2021;1.6
11/08/2021;1.6;1.6;1.6;1.6;1.6002641268748117;511118;817923.8;10/08/2021;1.62
10/08/2021;1.62;1.62;1.62;1.62;1.619964076256629;854588;1384401.86;09/08/2021;1.6
09/08/2021;1.61;1.6;1.61;1.6;1.6046888996489528;33044;53025.34;06/08/2021;1.64
06/08/2021;1.64;1.64;1.64;1.64;1.6400000000000001;529520;868412.8;05/08/2021;1.64
05/08/2021;1.7;1.64;1.7;1.64;1.642039043464427;238862;392220.73;04/08/2021;1.7
04/08/2021;1.72;1.7;1.72;1.7;1.7077839843899452;209096;357090.8;03/08/2021;1.73
03/08/2021;1.76;1.73;1.76;1.72;1.7566260508661264;2270627;3988642.54;02/08/2021;1.79
02/08/2021;1.8;1.79;1.8;1.76;1.7744749590677067;207660;368487.47;30/07/2021;1.8
30/07/2021;1.8;1.8;1.8;1.7;1.784271634907149;41195;73503.07;27/07/2021;1.95
27/07/2021;1.94;1.95;1.95;1.93;1.9310561413913765;421525;813988.44;26/07/2021;1.94
26/07/2021;1.93;1.94;1.95;1.93;1.9303748780552115;758540;1464266.56;23/07/2021;1.9
23/07/2021;1.9;1.9;1.91;1.9;1.9012363782274118;755133;1435686.33;22/07/2021;1.9
22/07/2021;1.9;1.9;1.9;1.89;1.8993942090266582;394476;749265.43;21/07/2021;1.9
21/07/2021;1.83;1.9;1.91;1.83;1.8600838698094333;77978;145045.62;20/07/2021;1.83
20/07/2021;1.8;1.83;1.85;1.8;1.8044842959675322;100038;180517;19/07/2021;1.8
